エンティティ物理名,エンティティ論理名,項目順序,エンティティ項目物理名,エンティティ項目論理名,外部キーフラグ,NotNullフラグ,デフォルト値,コンディション物理名,コンディション論理名,備考,登録担当者,登録日付,更新担当者,更新時間
"ZM_SEIKYU_SAKI_LOG","請求先マスタ_ログ","59","FO_AZUKARIKIN_HOUKOKU_KIGEN","フルオペ_預り金_報告_期限","false","false","","","","３次入金債権追加","lpa01","2008/08/19 10:39:59","fsol12","2011/02/22 11:59:35"
"ZM_SEIKYU_SAKI_LOG","請求先マスタ_ログ","60","CARD_HENKIN_KBN","カード_返金_区分","false","false","","","","0:しない 1:する   ３次入金債権追加","lpa01","2008/08/19 10:39:59","fsol12","2011/02/22 11:59:35"
"ZM_SEIKYU_SAKI_LOG","請求先マスタ_ログ","61","URI_HOUKOKU_TAX_KBN","売上_報告_消費税_区分","false","false","","","","2011.02.22 3次にて追加
0:内税 1:外税","lpa01","2008/08/19 10:39:59","fsol12","2011/02/22 11:59:35"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","1","SEIKYU_SAKI_CD","請求_先_コード","false","true","","","","請求先を一意に識別するコード（'S' + 数字連番７桁）","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","2","TEKIYOU_START_BI","適用_開始_日","false","true","","","","YYYYMMDD","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","3","TEKIYOU_END_BI","適用_終了_日","false","true","","","","YYYYMMDD","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","4","SEIKYU_SAKI_NM","請求_先_名称","false","true","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","5","SEIKYU_SAKI_POST_NO","請求_先_郵便_番号","true","true","","","","郵便番号マスタと紐付ける為のコード","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","6","SEIKYU_SAKI_TIKU_CD","請求_先_地区_コード","true","true","","","","郵便番号データの全国地方公共団体コード　または、特殊地区コード","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","7","SEIKYU_SAKI_ZYUSYO1","請求_先_住所１","false","true","","","","請求先の都道府県＋市区町村名　または、特殊地区名称","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","8","SEIKYU_SAKI_ZYUSYO2","請求_先_住所２","false","true","","","","請求先の町域名　全角20文字　または、特殊地区詳細名称","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","9","SEIKYU_SAKI_ZYUSYO3","請求_先_住所３","false","false","","","","※４次ステップまでは未設定。","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","10","SEIKYU_SAKI_TEL_NO_1","請求_先_電話_番号_１","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","11","SEIKYU_SAKI_TEL_NO_2","請求_先_電話_番号_２","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","12","SEIKYU_SAKI_DAIHYOU_SYA_NM","請求_先_代表_者_名称","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","13","SOUKATU_KBN","総括_区分","false","true","","COD_SOUKATU_KBN01","総括区分01","0:通常先 1:総括先","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","14","OYAKO_CALC_HOUHOU_KBN","親子_計算_方法_区分","false","true","","COD_OYAKO_CALC_HOU_KBN01","親子計算方法区分01","0:単独 1:按分 2:積上","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","15","TORIHIKI_ZYOUKEN_CD","取引_条件_コード","true","false","","","","取引条件マスタと紐付ける為のコード","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","16","TEIRITU_NOUHIN_ZI_NEBIKI_RITU","定率_納品_時_値引_率","false","true","","","","単位：％","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","17","TEIRITU_SEIKYU_ZI_NEBIKI_RITU","定率_請求_時_値引_率","false","true","","","","単位：％","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","18","SEIKYU_SIMEBI","請求_締日","false","true","","","","01～30、99 (99の場合は末日）","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","19","KAISYU_CYCLE_KBN","回収_サイクル_区分","false","true","","COD_KAISYU_CYCLE_KBN01","回収サイクル区分01","0:当月 1:翌月 2:翌々月 3:翌々々月 9:回収管理しない","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","20","KAISYU_BI","回収_日","false","true","","","","01～30、99 (99の場合は末日）","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","21","KAISYU_HOUHOU_KBN","回収_方法_区分","false","true","","COD_KAISYU_HOUHOU_KBN01","回収方法区分01","0:集金 1:振込","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","22","NENNAI_SEIKYUSYO_HAKKOU_KBN","年内_請求書_発行_区分","false","true","","COD_OUT_KBN01","出力区分01","0:出力しない 1:出力する","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","23","SEIKYUSYO_HAKKOU_BUSYO_CD","請求書_発行_部署_コード","true","true","","","","部署マスタと紐付ける為のコード","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","24","TAX_KBN","消費税_区分","false","false","","COD_TAX_KBN01","消費税区分01","0:内税 1:外税","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","25","TAX_TYOUSEI_KBN","消費税_調整_区分","false","false","","COD_TAX_TYOUSEI_KBN01","消費税調整区分01","0:内税先 1:納品時 2:請求時","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","26","TAX_CALC_KBN","消費税_計算_区分","false","false","","COD_TAX_CALC_KBN01","消費税計算区分01","0:内税先 1:商品明細 2:伝票合計 3:請求時","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","27","TAX_MARUME_KETA_KBN","消費税_丸め_桁数_区分","false","false","","COD_TAX_MARUME_KETA_KBN01","消費税丸め桁数区分01","0:内税先 1:小数点第１位 2:小数点第２位 3:小数点第３位","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","28","TAX_MARUME_KBN","消費税_丸め_区分","false","false","","COD_TAX_MARUME_KBN01","消費税丸め区分01","0:内税先 1:切り上げ 2:切り捨て 3:四捨五入","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","29","DEL_KBN","削除_区分","false","true","","COD_DEL_KBN01","削除区分01","0:有効 1:無効","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","30","X_INS_DATETIME","共通_作成_日時","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","31","X_INS_USER_ID","共通_作成_ユーザ_ＩＤ","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","32","X_INS_CLIENT_IP","共通_作成_クライアント_ＩＰ","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","33","X_INS_APSERVER_IP","共通_作成_アプリサーバ_ＩＰ","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","34","X_INS_PG_ID","共通_作成_プログラム_ＩＤ","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","35","D_UPD_DATETIME","画面_更新_日時","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","36","D_UPD_USER_ID","画面_更新_ユーザ_ＩＤ","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","37","D_UPD_CLIENT_IP","画面_更新_クライアント_ＩＰ","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","38","D_UPD_APSERVER_IP","画面_更新_アプリサーバ_ＩＰ","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","39","D_UPD_PG_ID","画面_更新_プログラム_ＩＤ","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","40","B_UPD_DATETIME","バッチ_更新_日時","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","41","B_UPD_USER_ID","バッチ_更新_ユーザ_ＩＤ","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","42","B_UPD_CLIENT_IP","バッチ_更新_クライアント_ＩＰ","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","43","B_UPD_APSERVER_IP","バッチ_更新_アプリサーバ_ＩＰ","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","44","B_UPD_PG_ID","バッチ_更新_プログラム_ＩＤ","false","false","","","","","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","45","SHNDAI_SEIKYUSYO_HAKKOU_KBN","商品代_請求書_発行_区分","false","false","","","","0:なし 1:端末  ３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","46","SHNDAI_ALL_OUT_KBN","商品代_全_出力_区分","false","false","","","","0:しない 1:する  ３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","47","HSKDAI_SEIKYUSYO_HAKKOU_KBN","販促代_請求書_発行_区分","false","false","","","","0:なし 1:端末  ３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","48","HSKDAI_ALL_OUT_KBN","販促代_全_出力_区分","false","false","","","","0:しない 1:する  ３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","49","NEBIKI_MARUME_KBN","値引_丸め_区分","false","false","","","","1:切り上げ 2:切り捨て 3:四捨五入  ３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","50","KEIRI_YOU_TOKUSYU_KBN","経理_用_特殊_区分","false","false","","","","0:通常 1:特殊　３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","51","FO_AZUKARIKIN_KBN","フルオペ_預り金_区分","false","false","","","","0:しない 1:する   ３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","52","FO_AZUKARIKIN_HOUKOKU_BI_1","フルオペ_預り金_報告_日_１","false","false","","","","３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","53","FO_AZUKARIKIN_HOUKOKU_BI_2","フルオペ_預り金_報告_日_２","false","false","","","","３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","54","FO_AZUKARIKIN_HOUKOKU_BI_3","フルオペ_預り金_報告_日_３","false","false","","","","３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","55","FO_AZUKARIKIN_HOUKOKU_BI_4","フルオペ_預り金_報告_日_４","false","false","","","","３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","56","FO_AZUKARIKIN_HOUKOKU_KIGEN","フルオペ_預り金_報告_期限","false","false","","","","３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","57","CARD_HENKIN_KBN","カード_返金_区分","false","false","","","","0:しない 1:する   ３次入金債権追加","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_SEIKYU_SAKI_PST","請求先マスタ_過去","58","URI_HOUKOKU_TAX_KBN","売上_報告_消費税_区分","false","false","","","","2011.02.22 3次にて追加
0:内税 1:外税","lpa01","2008/08/19 10:41:37","fsol12","2011/02/22 11:57:23"
"ZM_TOK_INFO","得意先情報マスタ","1","TOK_CD","得意先_コード","true","true","","","","得意先マスタと紐付ける為のコード（数字連番７桁）","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","2","MASTER_TOUROKU_BI","マスタ_登録_日","false","false","","","","YYYYMMDD　※マスタ新規登録日","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","3","TORIHIKI_START_BI","取引_開始_日","false","false","","","","YYYYMMDD","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","4","DEL_KBN","削除_区分","false","true","","COD_DEL_KBN01","削除区分01","0:有効 1:無効","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","5","X_INS_DATETIME","共通_作成_日時","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","6","X_INS_USER_ID","共通_作成_ユーザ_ＩＤ","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","7","X_INS_CLIENT_IP","共通_作成_クライアント_ＩＰ","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","8","X_INS_APSERVER_IP","共通_作成_アプリサーバ_ＩＰ","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","9","X_INS_PG_ID","共通_作成_プログラム_ＩＤ","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","10","D_UPD_DATETIME","画面_更新_日時","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","11","D_UPD_USER_ID","画面_更新_ユーザ_ＩＤ","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","12","D_UPD_CLIENT_IP","画面_更新_クライアント_ＩＰ","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","13","D_UPD_APSERVER_IP","画面_更新_アプリサーバ_ＩＰ","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","14","D_UPD_PG_ID","画面_更新_プログラム_ＩＤ","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","15","B_UPD_DATETIME","バッチ_更新_日時","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","16","B_UPD_USER_ID","バッチ_更新_ユーザ_ＩＤ","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","17","B_UPD_CLIENT_IP","バッチ_更新_クライアント_ＩＰ","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","18","B_UPD_APSERVER_IP","バッチ_更新_アプリサーバ_ＩＰ","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","19","B_UPD_PG_ID","バッチ_更新_プログラム_ＩＤ","false","false","","","","","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","20","ZENKAI_NOUHIN_BI","前回_納品_日","false","false","","","","３次入金債権追加","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZM_TOK_INFO","得意先情報マスタ","21","ZENKAI_NOUHIN_KINGAKU","前回_納品_金額","false","false","","","","３次入金債権追加","lpa01","2008/08/18 19:36:08","fsol10","2011/01/19 18:25:09"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","1","SEIKYU_SAKI_CD","請求_先_コード","false","true","","","","請求先マスタの請求先コード","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","2","SEIKYU_SAKI_NM","請求_先_名称","false","false","","","","請求先マスタの請求先名称","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","3","SEIKYU_SAKI_POST_NO","請求_先_郵便_番号","false","false","","","","請求先マスタの請求先郵便番号","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","4","SEIKYU_SAKI_TIKU_CD","請求_先_地区_コード","false","false","","","","請求先マスタの請求先地区コード","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","5","SEIKYU_SAKI_ZYUSYO","請求_先_住所","false","false","","","","請求先マスタの請求先住所（住所１＋住所２＋住所３）","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","6","SEIKYU_SAKI_ZYUSYO1","請求_先_住所１","false","false","","","","請求先マスタの請求先住所１","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","7","SEIKYU_SAKI_ZYUSYO2","請求_先_住所２","false","false","","","","請求先マスタの請求先住所２","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","8","SEIKYU_SAKI_ZYUSYO3","請求_先_住所３","false","false","","","","請求先マスタの請求先住所３","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","9","SEIKYU_SAKI_TEL_NO_1","請求_先_電話_番号_１","false","false","","","","請求先マスタの請求先電話番号１","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","10","SEIKYU_SAKI_TEL_NO_2","請求_先_電話_番号_２","false","false","","","","請求先マスタの請求先電話番号２","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","11","SEIKYU_SAKI_DAIHYOU_SYA_NM","請求_先_代表_者_名称","false","false","","","","請求先マスタの請求先代表者名称","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","12","SOUKATU_KBN","総括_区分","false","false","","COD_SOUKATU_KBN01","総括区分01","請求先マスタの総括区分","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","13","SOUKATU_KBN_NM","総括_区分_名称","false","false","","","","名称マスタの区分名称１","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","14","OYAKO_CALC_HOUHOU_KBN","親子_計算_方法_区分","false","false","","COD_OYAKO_CALC_HOU_KBN01","親子計算方法区分01","請求先マスタの親子計算方法区分","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","15","OYAKO_CALC_HOUHOU_KBN_NM","親子_計算_方法_区分_名称","false","false","","","","名称マスタの区分名称１","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","16","TORIHIKI_ZYOUKEN_CD","取引_条件_コード","false","false","","","","請求先マスタの取引条件コード","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","17","TEIRITU_NOUHIN_ZI_NEBIKI_RITU","定率_納品_時_値引_率","false","false","","","","請求先マスタの定率請求時値引率","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","18","TEIRITU_SEIKYU_ZI_NEBIKI_RITU","定率_請求_時_値引_率","false","false","","","","請求先マスタの定率納品時値引率","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","19","SEIKYU_SIMEBI","請求_締日","false","false","","","","請求先マスタの請求締日","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","20","KAISYU_CYCLE_KBN","回収_サイクル_区分","false","false","","COD_KAISYU_CYCLE_KBN01","回収サイクル区分01","請求先マスタの回収サイクル区分","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","21","KAISYU_BI","回収_日","false","false","","","","請求先マスタの回収日","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","22","KAISYU_HOUHOU_KBN","回収_方法_区分","false","false","","COD_KAISYU_HOUHOU_KBN01","回収方法区分01","請求先マスタの回収方法区分","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","23","NENNAI_SEIKYUSYO_HAKKOU_KBN","年内_請求書_発行_区分","false","false","","COD_OUT_KBN01","出力区分01","請求先マスタの年内請求書発行区分","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","24","SEIKYUSYO_HAKKOU_BUSYO_CD","請求書_発行_部署_コード","false","false","","","","請求先マスタの請求書発行部署コード","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","25","SEIKYUSYO_HAKKOU_BUSYO_NM","請求書_発行_部署_名称","false","false","","","","部署マスタの部署名称","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","26","TAX_KBN","消費税_区分","false","false","","COD_TAX_KBN01","消費税区分01","請求先マスタの消費税区分","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","27","TAX_KBN_NM","消費税_区分_名称","false","false","","","","名称マスタの区分名称１","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","28","TAX_TYOUSEI_KBN","消費税_調整_区分","false","false","","COD_TAX_TYOUSEI_KBN01","消費税調整区分01","請求先マスタの消費税調整区分","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","29","TAX_CALC_KBN","消費税_計算_区分","false","false","","COD_TAX_CALC_KBN01","消費税計算区分01","請求先マスタの消費税計算区分","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","30","TAX_MARUME_KETA_KBN","消費税_丸め_桁数_区分","false","false","","COD_TAX_MARUME_KETA_KBN01","消費税丸め桁数区分01","請求先マスタの消費税丸め桁数区分","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","31","TAX_MARUME_KBN","消費税_丸め_区分","false","false","","COD_TAX_MARUME_KBN01","消費税丸め区分01","請求先マスタの消費税丸め区分","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
"ZV_CD_SEIKYU_SAKI01","請求先コードビュー01","32","D_UPD_DATETIME","画面_更新_日時","false","false","","","","請求先マスタの画面_更新_日時","lpa02","2008/09/10 17:58:54","fsol05","2011/02/22 20:22:51"
